unique_id,d_pool_id,d_pool_name,d_model_id,d_model_name,table_name,column_name
bbcfb903-9134-433a-9c91-08fb75ad3d3f.usedtables_report_frontend._celonis_change_date,21a3ed98-f1f1-452d-9735-e58b34bac57e,lineage_tomas,bbcfb903-9134-433a-9c91-08fb75ad3d3f,full_lineage,usedtables_report_frontend,_CELONIS_CHANGE_DATE
24562740-9c61-4566-93ac-21f23f95a157.data_pool_columns.table_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_columns,table_id
24562740-9c61-4566-93ac-21f23f95a157.data_pool_columns.lower,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_columns,LOWER
24562740-9c61-4566-93ac-21f23f95a157.data_pool_columns.table_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_columns,table_name
24562740-9c61-4566-93ac-21f23f95a157.data_pool_columns.column_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_columns,column_name
24562740-9c61-4566-93ac-21f23f95a157.data_pool_columns.data_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_columns,data_type
24562740-9c61-4566-93ac-21f23f95a157.data_pool_columns.data_type_length,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_columns,data_type_length
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_table_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_table_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_table_schema,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_table_schema
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_table_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_table_name
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_data_pool_name
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_data_connection_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_data_connection_name
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_data_connection_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_data_connection_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_data_schema_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_data_schema_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.source_data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,source_data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_table_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_table_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_table_schema,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_table_schema
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_table_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_table_name
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_data_pool_name
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_data_connection_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_data_connection_name
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_data_connection_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_data_connection_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_data_schema_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_data_schema_id
24562740-9c61-4566-93ac-21f23f95a157.imported_tables.target_data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,imported_tables,target_data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,ID
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.source_node,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,source_node
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.target_node,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,target_node
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.node_name_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,node_name_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.node_schema_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,node_schema_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_name_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_name_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_job_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_job_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_job_name_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_job_name_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.scheduling_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,scheduling_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.scheduling_name_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,scheduling_name_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_pool_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_pool_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_pool_name_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_pool_name_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_source_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_source_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.execution_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,execution_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.step_execution_item_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,step_execution_item_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_execution_item_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_execution_item_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.job_execution_item_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,job_execution_item_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.schedule_execution_item_id_source,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,schedule_execution_item_id_source
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.node_name_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,node_name_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.node_schema_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,node_schema_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_name_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_name_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_job_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_job_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_job_name_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_job_name_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.scheduling_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,scheduling_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.scheduling_name_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,scheduling_name_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_pool_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_pool_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_pool_name_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_pool_name_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.data_source_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,data_source_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.execution_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,execution_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.step_execution_item_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,step_execution_item_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.task_execution_item_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,task_execution_item_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.job_execution_item_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,job_execution_item_id_target
24562740-9c61-4566-93ac-21f23f95a157.lineage_mapping.schedule_execution_item_id_target,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,lineage_mapping,schedule_execution_item_id_target
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.node,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,node
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.node_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,node_name
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,data_pool_name
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.data_schema_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,data_schema_id
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.data_schema_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,data_schema_name
24562740-9c61-4566-93ac-21f23f95a157.mapping_nodes.category,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,mapping_nodes,category
24562740-9c61-4566-93ac-21f23f95a157.data_schemas.data_schema_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_schemas,data_schema_id
24562740-9c61-4566-93ac-21f23f95a157.data_schemas.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_schemas,data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.data_schemas.data_connection_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_schemas,data_connection_id
24562740-9c61-4566-93ac-21f23f95a157.data_schemas.data_connection_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_schemas,data_connection_type
24562740-9c61-4566-93ac-21f23f95a157.data_schemas.data_connection_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_schemas,data_connection_name
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_job_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_job_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_connection_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_connection_name
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,name
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_pool_name
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.execution_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,execution_type
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.mode,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,mode
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.execution_item_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,execution_item_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.scheduling_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,scheduling_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.execution_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,execution_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.message,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,message
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.scheduling_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,scheduling_name
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.scheduler_cron_pattern,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,scheduler_cron_pattern
24562740-9c61-4566-93ac-21f23f95a157.data_pool_tables.table_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_tables,table_id
24562740-9c61-4566-93ac-21f23f95a157.data_pool_tables.table_schema,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_tables,table_schema
24562740-9c61-4566-93ac-21f23f95a157.data_pool_tables.table_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_tables,table_name
24562740-9c61-4566-93ac-21f23f95a157.data_pool_tables.table_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_tables,table_type
24562740-9c61-4566-93ac-21f23f95a157.data_pool_tables.column_count,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_tables,column_count
24562740-9c61-4566-93ac-21f23f95a157.data_pool_lineage.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_lineage,data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.data_pool_lineage.data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_pool_lineage,data_pool_name
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.load_history_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,load_history_id
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,data_pool_name
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.data_model_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,data_model_id
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.data_model_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,data_model_name
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.execution_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,execution_type
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.load_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,load_type
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.row_count,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,row_count
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.status,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,status
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.execution_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,execution_id
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.job_execution_item_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,job_execution_item_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,id
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.created_at,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,created_at
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,data_pool_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.execution_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,execution_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.execution_item_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,execution_item_id
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.status,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,status
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.clean_status,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,clean_status
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.message,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,message
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.execution_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,execution_type
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,name
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.scheduling_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,scheduling_id
