,UNIQUE_SOURCE_ID,UNIQUE_TARGET_ID,SOURCE_ID,SOURCE_NAME,SOURCE_ATTRIBUTE,SOURCE_NODE_TYPE,SOURCE_TYPE,SOURCE_PQL,SOURCE_STUDIO_ASSET_ID,SOURCE_STUDIO_ASSET_TYPE,TARGET_ID,TARGET_NAME,TARGET_ATTRIBUTE,TARGET_NODE_TYPE,TARGET_STUDIO_ASSET_ID,TARGET_STUDIO_ASSET_TYPE,DATA_SOURCE_ID,KNOWLEDGE_MODEL_KEY,KNOWLEDGE_MODEL_ID,DATA_MODEL_ID,DATA_MODEL_NAME,DATA_POOL_ID,DATA_POOL_NAME
741,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.task_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.task_name_target,lineage_mapping,task_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
742,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.task_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.10ea34ee-e0db-4280-9836-5ca305c32c37,lineage_mapping.task_name_target,lineage_mapping,task_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,10ea34ee-e0db-4280-9836-5ca305c32c37,Execution Logs Network View Timmy,,VIEW,10ea34ee-e0db-4280-9836-5ca305c32c37,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
743,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.task_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.edc7d85d-3ce2-49ee-9b13-a3759ce7398a,lineage_mapping.task_name_target,lineage_mapping,task_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,Network View,,VIEW,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
744,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.task_source,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.task_source,lineage_mapping,task_source,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
745,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_id_source,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.scheduling_id_source,lineage_mapping,scheduling_id_source,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
746,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.end_time_logs_step_level,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.8b3269d0-a645-4461-99fa-332c937a0f93,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,8b3269d0-a645-4461-99fa-332c937a0f93,Network View - Data Model View,,VIEW,8b3269d0-a645-4461-99fa-332c937a0f93,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
747,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.end_time_logs_step_level,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
748,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.end_time_logs_step_level,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.10ea34ee-e0db-4280-9836-5ca305c32c37,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,10ea34ee-e0db-4280-9836-5ca305c32c37,Execution Logs Network View Timmy,,VIEW,10ea34ee-e0db-4280-9836-5ca305c32c37,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
749,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.end_time_logs_step_level,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.edc7d85d-3ce2-49ee-9b13-a3759ce7398a,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,Network View,,VIEW,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
750,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.last_step_complete_execution_status,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.last_step_complete_execution_status,lineage_mapping,last_step_complete_execution_status,ATTRIBUTES,CUSTOMIZED,"PU_LAST(
    ""step_executions"",
   ""step_execution_events"".""status"",
    ORDER BY ""step_execution_events"".""created_at""
  )",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
751,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.last_step_complete_execution_status,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.10ea34ee-e0db-4280-9836-5ca305c32c37,lineage_mapping.last_step_complete_execution_status,lineage_mapping,last_step_complete_execution_status,ATTRIBUTES,CUSTOMIZED,"PU_LAST(
    ""step_executions"",
   ""step_execution_events"".""status"",
    ORDER BY ""step_execution_events"".""created_at""
  )",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,10ea34ee-e0db-4280-9836-5ca305c32c37,Execution Logs Network View Timmy,,VIEW,10ea34ee-e0db-4280-9836-5ca305c32c37,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
752,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.last_step_complete_execution_status,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.edc7d85d-3ce2-49ee-9b13-a3759ce7398a,lineage_mapping.last_step_complete_execution_status,lineage_mapping,last_step_complete_execution_status,ATTRIBUTES,CUSTOMIZED,"PU_LAST(
    ""step_executions"",
   ""step_execution_events"".""status"",
    ORDER BY ""step_execution_events"".""created_at""
  )",dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,Network View,,VIEW,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
753,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_pool_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.8b3269d0-a645-4461-99fa-332c937a0f93,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,8b3269d0-a645-4461-99fa-332c937a0f93,Network View - Data Model View,,VIEW,8b3269d0-a645-4461-99fa-332c937a0f93,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
754,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_pool_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
755,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_pool_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.d53af462-b46b-4038-8229-1725f0efbad6,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,d53af462-b46b-4038-8229-1725f0efbad6,Task View,,VIEW,d53af462-b46b-4038-8229-1725f0efbad6,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
756,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_pool_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
757,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_pool_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.10ea34ee-e0db-4280-9836-5ca305c32c37,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,10ea34ee-e0db-4280-9836-5ca305c32c37,Execution Logs Network View Timmy,,VIEW,10ea34ee-e0db-4280-9836-5ca305c32c37,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
758,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_pool_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.edc7d85d-3ce2-49ee-9b13-a3759ce7398a,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,Network View,,VIEW,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
759,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.target_node,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.51c8f27e-1624-4892-8f18-3a48627cbd22,lineage_mapping.target_node,lineage_mapping,target_node,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,51c8f27e-1624-4892-8f18-3a48627cbd22,testlineage,,VIEW,51c8f27e-1624-4892-8f18-3a48627cbd22,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
760,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.target_node,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.target_node,lineage_mapping,target_node,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
761,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.node_schema_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.node_schema_id_target,lineage_mapping,node_schema_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
762,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.job_execution_item_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.job_execution_item_id_target,lineage_mapping,job_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
763,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.job_execution_item_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.9a989047-2df7-42a3-bc81-2728f04937f6,lineage_mapping.job_execution_item_id_target,lineage_mapping,job_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,9a989047-2df7-42a3-bc81-2728f04937f6,Execution Lineage Overview,,VIEW,9a989047-2df7-42a3-bc81-2728f04937f6,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
764,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.job_execution_item_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.job_execution_item_id_target,lineage_mapping,job_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
765,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.8b3269d0-a645-4461-99fa-332c937a0f93,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,8b3269d0-a645-4461-99fa-332c937a0f93,Network View - Data Model View,,VIEW,8b3269d0-a645-4461-99fa-332c937a0f93,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
766,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
767,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.9a989047-2df7-42a3-bc81-2728f04937f6,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,9a989047-2df7-42a3-bc81-2728f04937f6,Execution Lineage Overview,,VIEW,9a989047-2df7-42a3-bc81-2728f04937f6,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
768,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
769,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.10ea34ee-e0db-4280-9836-5ca305c32c37,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,10ea34ee-e0db-4280-9836-5ca305c32c37,Execution Logs Network View Timmy,,VIEW,10ea34ee-e0db-4280-9836-5ca305c32c37,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
770,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.scheduling_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.edc7d85d-3ce2-49ee-9b13-a3759ce7398a,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,Network View,,VIEW,edc7d85d-3ce2-49ee-9b13-a3759ce7398a,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
771,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.schedule_execution_item_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.42afd35d-1012-4f05-857a-ba500efe3aeb,lineage_mapping.schedule_execution_item_id_target,lineage_mapping,schedule_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,42afd35d-1012-4f05-857a-ba500efe3aeb,test_tomas,,VIEW,42afd35d-1012-4f05-857a-ba500efe3aeb,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
772,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.schedule_execution_item_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.9a989047-2df7-42a3-bc81-2728f04937f6,lineage_mapping.schedule_execution_item_id_target,lineage_mapping,schedule_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,9a989047-2df7-42a3-bc81-2728f04937f6,Execution Lineage Overview,,VIEW,9a989047-2df7-42a3-bc81-2728f04937f6,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
773,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.schedule_execution_item_id_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.a04e0f13-7666-4bfa-83bc-d754194ef601,lineage_mapping.schedule_execution_item_id_target,lineage_mapping,schedule_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,a04e0f13-7666-4bfa-83bc-d754194ef601,Execution Logs Network View,,VIEW,a04e0f13-7666-4bfa-83bc-d754194ef601,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
774,dba5e290-fa7e-463e-8d1f-267762c01a41.lineage_mapping.data_job_name_target,7fc4fd1b-6407-4cf3-8b9d-50b21397ac1b.8b3269d0-a645-4461-99fa-332c937a0f93,lineage_mapping.data_job_name_target,lineage_mapping,data_job_name_target,ATTRIBUTES,UNKNOWN,,dba5e290-fa7e-463e-8d1f-267762c01a41,KNOWLEDGE_MODEL,8b3269d0-a645-4461-99fa-332c937a0f93,Network View - Data Model View,,VIEW,8b3269d0-a645-4461-99fa-332c937a0f93,VIEW,,km-data-lineage,dba5e290-fa7e-463e-8d1f-267762c01a41,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
