node,node_name,category,asset_type,asset_id,data_model_id,data_model_name,data_pool_id,data_pool_name
dd35ad1d-5ba1-44dc-b9a0-533587643b35.mapping_nodes.node_name,mapping_nodes.node_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.mapping_nodes.data_pool_name,mapping_nodes.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.mapping_nodes.data_pool_id,mapping_nodes.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.mapping_nodes.category,mapping_nodes.category,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_job_executions.last_execution_status,data_job_executions.last_execution_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_job_executions.execution_duration,data_job_executions.execution_duration,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_job_executions.end_time_execution,data_job_executions.end_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_job_executions.start_time_execution,data_job_executions.start_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_pools.data_pool_name,data_pools.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_pools.data_pool_id,data_pools.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.imported_tables.target_table_id,imported_tables.target_table_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.schedule_execution_events.created_at,schedule_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.schedule_execution_events.clean_status,schedule_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_model_executions.data_model_id,data_model_executions.data_model_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.task_execution_events.created_at,task_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.task_execution_events.clean_status,task_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.task_execution_events.status,task_execution_events.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.step_executions.last_end_time,step_executions.last_end_time,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.step_executions.last_start_time,step_executions.last_start_time,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_pool_tables.table_origin_imported_flag_,data_pool_tables.table_origin_imported_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_pool_tables.table_origin_transformation_flag_,data_pool_tables.table_origin_transformation_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_pool_tables.table_origin_extraction_flag_,data_pool_tables.table_origin_extraction_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.transformation_tables.target_id,transformation_tables.target_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.step_execution_events.status,step_execution_events.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_job_execution_events.created_at,data_job_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
dd35ad1d-5ba1-44dc-b9a0-533587643b35.data_job_execution_events.clean_status,data_job_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.created_at,step_job_level_logs.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.data_pool_name,step_job_level_logs.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.data_pool_id,step_job_level_logs.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.task_id,step_job_level_logs.task_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.data_connection_name,step_job_level_logs.data_connection_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.step_id,step_job_level_logs.step_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.message,step_job_level_logs.message,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.execution_id,step_job_level_logs.execution_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.name,step_job_level_logs.name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.execution_item_id,step_job_level_logs.execution_item_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.id,step_job_level_logs.id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.task_type,step_job_level_logs.task_type,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.step_job_level_logs.status,step_job_level_logs.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.mode,task_job_level_logs.mode,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.execution_id,task_job_level_logs.execution_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.name,task_job_level_logs.name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.created_at,task_job_level_logs.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.task_id,task_job_level_logs.task_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.execution_item_id,task_job_level_logs.execution_item_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.execution_type,task_job_level_logs.execution_type,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.id,task_job_level_logs.id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.step_id,task_job_level_logs.step_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.task_type,task_job_level_logs.task_type,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.message,task_job_level_logs.message,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.task_job_level_logs.status,task_job_level_logs.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.step_execution_item_id_target,lineage_mapping.step_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.execution_id_target,lineage_mapping.execution_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.task_id_target,lineage_mapping.task_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.task_source,lineage_mapping.task_source,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.task_name_target,lineage_mapping.task_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.data_pool_id_target,lineage_mapping.data_pool_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.target_node,lineage_mapping.target_node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.job_execution_item_id_target,lineage_mapping.job_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.scheduling_name_target,lineage_mapping.scheduling_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.schedule_execution_item_id_target,lineage_mapping.schedule_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.data_job_name_target,lineage_mapping.data_job_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.source_node,lineage_mapping.source_node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.end_time_logs_task_level,lineage_mapping.end_time_logs_task_level,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.node_name_target,lineage_mapping.node_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.data_pool_name_source,lineage_mapping.data_pool_name_source,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.start_time_logs,lineage_mapping.start_time_logs,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.start_time_logs_task_level,lineage_mapping.start_time_logs_task_level,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.task_execution_item_id_target,lineage_mapping.task_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
59b95b69-c4b2-4696-b4a7-b1a4cf1235b5.lineage_mapping.data_job_id_target,lineage_mapping.data_job_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,59b95b69-c4b2-4696-b4a7-b1a4cf1235b5,1e846159-f3a9-42a3-9d91-b3c7c0c7f904,data lineage - test,ebdcfc35-b1c0-4a8c-bf5c-ae3c5f995bab,test pool - data lineage app [PC]
