,node,node_name,category,asset_type,asset_id,data_model_id,data_model_name,data_pool_id,data_pool_name,knowledge_model_id,knowledge_model_key
207,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.last_execution_complete_status,lineage_mapping.last_execution_complete_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
208,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.task_id_target_for_url,lineage_mapping.task_id_target_for_url,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
209,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.task_execution_item_id_target,lineage_mapping.task_execution_item_id_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
210,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.last_task_execution_status,lineage_mapping.last_task_execution_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
211,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.data_job_id_target,lineage_mapping.data_job_id_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
212,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.data_job_name_source,lineage_mapping.data_job_name_source,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
213,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.task_target,lineage_mapping.task_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
214,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.scheduling_id_target,lineage_mapping.scheduling_id_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
215,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.last_step_execution_status,lineage_mapping.last_step_execution_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
216,b2afef54-36f0-438c-9074-f92929c0b606.lineage_mapping.data_pool_name_target,lineage_mapping.data_pool_name_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
217,b2afef54-36f0-438c-9074-f92929c0b606.schedule_execution_events.name,schedule_execution_events.name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
218,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.task_name,data_model_tables.task_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
219,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.data_model_id,data_model_tables.data_model_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
220,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.table_schema,data_model_tables.table_schema,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
221,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.data_pool_name,data_model_tables.data_pool_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
222,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.task_id,data_model_tables.task_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
223,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.data_pool_id,data_model_tables.data_pool_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
224,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.data_job_id,data_model_tables.data_job_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
225,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.table_id,data_model_tables.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
226,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.table_name,data_model_tables.table_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
227,b2afef54-36f0-438c-9074-f92929c0b606.data_model_tables.table_alias_or_name,data_model_tables.table_alias_or_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
228,b2afef54-36f0-438c-9074-f92929c0b606.extraction_step_tables.table_id,extraction_step_tables.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
229,b2afef54-36f0-438c-9074-f92929c0b606.task_execution_events.name,task_execution_events.name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
230,b2afef54-36f0-438c-9074-f92929c0b606.task_execution_events.task_type,task_execution_events.task_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
231,b2afef54-36f0-438c-9074-f92929c0b606.task_executions.last_end_time,task_executions.last_end_time,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
232,b2afef54-36f0-438c-9074-f92929c0b606.task_executions.task_execution_time,task_executions.task_execution_time,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
233,b2afef54-36f0-438c-9074-f92929c0b606.task_executions.last_status,task_executions.last_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
234,b2afef54-36f0-438c-9074-f92929c0b606.task_executions.last_start_time,task_executions.last_start_time,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
235,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_tables.column_count,data_pool_tables.column_count,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
236,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_tables.table_schema,data_pool_tables.table_schema,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
237,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_tables.table_id,data_pool_tables.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
238,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_tables.table_origin,data_pool_tables.table_origin,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
239,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_tables.table_name,data_pool_tables.table_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
240,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_tables.table_type,data_pool_tables.table_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
241,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_columns.column_name,data_pool_columns.column_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
242,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_columns.data_type,data_pool_columns.data_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
243,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_columns.data_type_length,data_pool_columns.data_type_length,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
244,b2afef54-36f0-438c-9074-f92929c0b606.data_pool_columns.table_id,data_pool_columns.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
245,b2afef54-36f0-438c-9074-f92929c0b606.//lineage.develop,//lineage.develop,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
246,b2afef54-36f0-438c-9074-f92929c0b606.schedule_executions.last_status,schedule_executions.last_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
247,b2afef54-36f0-438c-9074-f92929c0b606.schedule_executions.last_execution_duration,schedule_executions.last_execution_duration,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
248,b2afef54-36f0-438c-9074-f92929c0b606.schedule_executions.schedule_name,schedule_executions.schedule_name,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
249,b2afef54-36f0-438c-9074-f92929c0b606.schedule_executions.end_time_execution,schedule_executions.end_time_execution,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
250,b2afef54-36f0-438c-9074-f92929c0b606.schedule_executions.start_time_execution,schedule_executions.start_time_execution,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
251,b2afef54-36f0-438c-9074-f92929c0b606.data_connections.data_schema_id,data_connections.data_schema_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
252,b2afef54-36f0-438c-9074-f92929c0b606.data_connections.data_connection_type,data_connections.data_connection_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
253,b2afef54-36f0-438c-9074-f92929c0b606.data_connections.data_pool_id,data_connections.data_pool_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
254,b2afef54-36f0-438c-9074-f92929c0b606.data_connections.data_connection_id,data_connections.data_connection_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
255,b2afef54-36f0-438c-9074-f92929c0b606.data_connections.data_connection_name,data_connections.data_connection_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
256,b2afef54-36f0-438c-9074-f92929c0b606.step_execution_events.created_at,step_execution_events.created_at,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
257,b2afef54-36f0-438c-9074-f92929c0b606.step_execution_events.clean_status,step_execution_events.clean_status,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
258,b2afef54-36f0-438c-9074-f92929c0b606.celonis.cloud,celonis.cloud,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
259,b2afef54-36f0-438c-9074-f92929c0b606.data_job_execution_events.name,data_job_execution_events.name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
260,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.node,mapping_nodes.node,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
261,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.data_schema_name,mapping_nodes.data_schema_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
262,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.data_schema_id,mapping_nodes.data_schema_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
263,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.node_name,mapping_nodes.node_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
264,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.data_pool_name,mapping_nodes.data_pool_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
265,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.data_pool_id,mapping_nodes.data_pool_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
266,b2afef54-36f0-438c-9074-f92929c0b606.mapping_nodes.category,mapping_nodes.category,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
267,b2afef54-36f0-438c-9074-f92929c0b606.data_job_executions.last_execution_status,data_job_executions.last_execution_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
268,b2afef54-36f0-438c-9074-f92929c0b606.data_job_executions.execution_duration,data_job_executions.execution_duration,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
269,b2afef54-36f0-438c-9074-f92929c0b606.data_job_executions.end_time_execution,data_job_executions.end_time_execution,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
270,b2afef54-36f0-438c-9074-f92929c0b606.data_job_executions.start_time_execution,data_job_executions.start_time_execution,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,b2afef54-36f0-438c-9074-f92929c0b606,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,b2afef54-36f0-438c-9074-f92929c0b606,km-data-lineage
