source_node,target_node,task_target,data_pool_id,data_pool_name,data_model_id,data_model_name
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kalsm,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kalsm,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.vsbed,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.vsbed,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.fkara,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.fkara,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.awahr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.awahr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.ktext,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.ktext,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bstnk,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bstnk,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bsark,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bsark,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bstdk,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bstdk,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bstzd,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bstzd,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.ihrez,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.ihrez,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bname,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.bname,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.telf1,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.telf1,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.mahza,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.mahza,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.mahdt,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.mahdt,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kunnr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kunnr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kostl,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kostl,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.stafo,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.stafo,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.stwae,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.stwae,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.aedat,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.aedat,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr1,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr1,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr2,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr2,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr3,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr3,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr4,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr4,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr5,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kvgr5,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.knuma,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.knuma,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kokrs,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kokrs,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.ps_psp_pnr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.ps_psp_pnr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kurst,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kurst,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kkber,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.kkber,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.knkli,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.knkli,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.grupp,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_1c1e8492-6555-48a8-95b3-a9038659131f_VBAK,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.grupp,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_8d5d7027-533c-470b-9ed1-9ad50f94f4bb_o2c_vbak,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.vbak.sbgrp,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
